TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
R-MMU-209563	Axonal growth stimulation	0.343846747370084	-1.06755922270531	4	4	0.000602318927872308	6641	8672	67653,18049,18053,192662	4930544G11Rik,Ngf,Ngfr,Arhgdia
R-MMU-6783984	Glycine degradation	0.343846747370084	-1.06755922270531	4	4	0.000602318927872308	6641	8672	68133,104174,13382,434437	Gcsh,Gldc,Dld,Amt
R-MMU-4551638	SUMOylation of chromatin organization proteins	0.343846747370084	-1.06755922270531	4	4	0.000602318927872308	6641	8672	170930,22196,214669,56469	Sumo2,Ube2i,L3mbtl2,Pias1
R-MMU-112313	Neurotransmitter uptake and Metabolism In Glial Cells	0.343846747370084	-1.06755922270531	4	4	0.000602318927872308	6641	8672	20511,20512,105727,14645	Slc1a2,Slc1a3,Slc38a1,Glul
R-MMU-3000471	Scavenging by Class B Receptors	0.343846747370084	-1.06755922270531	4	4	0.000602318927872308	6641	8672	11806,238055,12491,20778	Apoa1,Apob,Cd36,Scarb1
R-MMU-1989781	PPARA activates gene expression	0.343846747370084	-1.06755922270531	4	4	0.000602318927872308	6641	8672	12753,11865,19013,18143	Clock,Bmal1,Ppara,Npas2
R-MMU-75157	FasL/ CD95L signaling	0.343846747370084	-1.06755922270531	4	4	0.000602318927872308	6641	8672	12370,14102,14082,14103	Casp8,Fas,Fadd,Fasl
R-MMU-427975	Proton/oligopeptide cotransporters	0.343846747370084	-1.06755922270531	4	4	0.000602318927872308	6641	8672	56643,57738,100561,65221	Slc15a1,Slc15a2,Slc15a4,Slc15a3
R-MMU-69200	Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes	0.343846747370084	-1.06755922270531	4	4	0.000602318927872308	6641	8672	12447,19645,12448,12566	Ccne1,Rb1,Ccne2,Cdk2
R-MMU-3000497	Scavenging by Class H Receptors	0.343846747370084	-1.06755922270531	4	4	0.000602318927872308	6641	8672	238055,192187,20692,192188	Apob,Stab1,Sparc,Stab2
R-MMU-888593	Reuptake of GABA	0.343846747370084	-1.06755922270531	4	4	0.000602318927872308	6641	8672	243616,232333,14412,14411	Slc6a11,Slc6a1,Slc6a13,Slc6a12
R-MMU-1296061	HCN channels	0.343846747370084	-1.06755922270531	4	4	0.000602318927872308	6641	8672	15168,330953,15165,15166	Hcn3,Hcn4,Hcn1,Hcn2
R-MMU-499943	Synthesis and interconversion of nucleotide di- and triphosphates	0.345068586145905	-1.06401208128605	23	19	0.00286101490739346	6641	8672	22166,67725,51797,56520,229949,11639,20133,11637,93692,78801,66588,20135,18102,14923,66422,382985,14782,50493,11636	Txn1,Nudt13,Ctps1,Nme4,Ak5,Ak4,Rrm1,Ak2,Glrx,Ak7,Cmpk1,Rrm2,Nme1,Guk1,Dctpp1,Rrm2b,Gsr,Txnrd1,Ak1
R-MMU-156580	Phase II conjugation	0.346681185877135	-1.05934969405398	77	61	0.0091853636500527	6641	8672	29859,269378,629219,22235,17960,394432,17962,67768,66447,14630,11720,14854,58810,94284,76491,22236,242585,11615,238505,213012,69065,110175,211666,56362,56615,20887,76971,117147,629203,18113,20859,23971,14870,13885,14872,14865,75475,232087,231583,66054,108652,108645,17961,69083,54200,14859,216558,107146,67674,23972,638251,54486,210009,14869,14629,434121,68044,12846,68214,394436,434264	Sult4a1,Ahcy,Sult2a6,Ugdh,Nat1,Ugt1a7c,Nat3,N6amt1,Mgst3,Gclm,Mat1a,Gss,Akr1a1,Ugt1a6a,Abhd14b,Ugt1a2,Slc35d1,Ahcyl,Mtr,Abhd10,Chac1,Ggct,Mgst2,Sult1b1,Mgst1,Sult1a1,Sult2a8,Acsm1,Sult2a3,Nnmt,Sult2a1,Papss1,Gstp1,Esd,Gstt2,Gstm4,Oplah,Mat2a,Slc26a1,Cndp2,Slc35b3,Mat2b,Nat2,Sult1c2,Sult2b1,Gsta3,Ugp2,Glyat,Trmt112,Papss2,Sult2a7,Hpgds,Mtrr,Gstp2,Gclc,Sult2a4,Chac2,Comt,Gsto2,Ugt1a1,Sult2a5
